"","Terms","Docs","value","category"
"10748","conclusion",1,0.0123456790123457,"0.25"
"10749","conclusions",1,0,"0.25"
"10750","conclusive",1,0.00617283950617284,"0.25"
"10751","concord",1,0.00617283950617284,"0.25"
"10752","concrete",1,0,"0.25"
"10753","concur",1,0,"0.25"
"10754","concurrence",1,0,"0.25"
"10755","concurrent",1,0,"0.25"
"10756","condemn",1,0.00617283950617284,"0.25"
"10757","condemned",1,0,"0.25"
"10758","condemning",1,0,"0.25"
"10759","condescending",1,0,"0.25"
"10760","condition",1,0.0987654320987654,"0.25"
"10761","conditions",1,0.0432098765432099,"0.25"
"10762","condoned",1,0,"0.25"
"10763","conduct",1,0.037037037037037,"0.25"
"10764","conducted",1,0.0185185185185185,"0.25"
"10765","conducting",1,0.0123456790123457,"0.25"
"10766","conducts",1,0,"0.25"
"10767","confederacies",1,0,"0.25"
"10768","confederacy",1,0.0308641975308642,"0.25"
"10769","confederate",1,0,"0.25"
"10770","confederated",1,0.0185185185185185,"0.25"
"10771","confederation",1,0.0185185185185185,"0.25"
"10772","confer",1,0,"0.25"
"10773","conference",1,0.0185185185185185,"0.25"
"10774","conferences",1,0.00617283950617284,"0.25"
"10775","conferred",1,0.0185185185185185,"0.25"
"10776","conferring",1,0,"0.25"
"10777","confers",1,0,"0.25"
"10778","confess",1,0,"0.25"
"10779","confessedly",1,0,"0.25"
"10780","confession",1,0,"0.25"
"10781","confide",1,0.00617283950617284,"0.25"
"10782","confided",1,0,"0.25"
"10783","confidence",1,0.0802469135802469,"0.25"
"10784","confidencealthough",1,0,"0.25"
"10785","confidenceperhaps",1,0.00617283950617284,"0.25"
"10786","confident",1,0.00617283950617284,"0.25"
"10787","confidently",1,0.037037037037037,"0.25"
"10788","confiding",1,0,"0.25"
"10789","configuration",1,0.00617283950617284,"0.25"
"10790","confine",1,0,"0.25"
"10791","confined",1,0.0185185185185185,"0.25"
"10792","confines",1,0.00617283950617284,"0.25"
"10793","confirm",1,0,"0.25"
"10794","confirmed",1,0.00617283950617284,"0.25"
"10795","conflict",1,0.0246913580246914,"0.25"
"10796","conflicting",1,0.0123456790123457,"0.25"
"10797","conflicts",1,0,"0.25"
"10798","conflictswhether",1,0,"0.25"
"10799","conform",1,0,"0.25"
"10800","conformable",1,0,"0.25"
"10801","conforming",1,0,"0.25"
"10802","conformity",1,0.0185185185185185,"0.25"
"10803","confound",1,0,"0.25"
"10804","confront",1,0.00617283950617284,"0.25"
"10805","confrontation",1,0,"0.25"
"10806","confronted",1,0.00617283950617284,"0.25"
"10807","confronting",1,0.00617283950617284,"0.25"
"10808","confronts",1,0.00617283950617284,"0.25"
"10809","confuse",1,0,"0.25"
"10810","confusion",1,0.0123456790123457,"0.25"
"10811","cong",1,0,"0.25"
"10812","congenial",1,0,"0.25"
"10813","congratulate",1,0.0123456790123457,"0.25"
"10814","congratulation",1,0.00617283950617284,"0.25"
"10815","congratulations",1,0.00617283950617284,"0.25"
"10816","congregations",1,0,"0.25"
"10817","congress",1,0.222222222222222,"0.25"
"10818","congressaction",1,0,"0.25"
"10819","congressional",1,0.00617283950617284,"0.25"
"10820","congressman",1,0,"0.25"
"10821","conjecture",1,0,"0.25"
"10822","connected",1,0.0123456790123457,"0.25"
"10823","connection",1,0.0123456790123457,"0.25"
"10824","connections",1,0,"0.25"
"10825","connects",1,0.00617283950617284,"0.25"
"10826","connive",1,0.00617283950617284,"0.25"
"10827","conquer",1,0.00617283950617284,"0.25"
"10828","conquered",1,0.00617283950617284,"0.25"
"10829","conquering",1,0,"0.25"
"10830","conqueror",1,0,"0.25"
"10831","conquest",1,0.0185185185185185,"0.25"
"10832","conquests",1,0,"0.25"
"10833","conscience",1,0.037037037037037,"0.25"
"10834","consciences",1,0.00617283950617284,"0.25"
"10835","conscientious",1,0.0185185185185185,"0.25"
"10836","conscientiously",1,0.00617283950617284,"0.25"
"10837","conscious",1,0.00617283950617284,"0.25"
"10838","consciousness",1,0.0185185185185185,"0.25"
"10839","consecrate",1,0.00617283950617284,"0.25"
"10840","consecrated",1,0,"0.25"
"10841","consecrates",1,0.00617283950617284,"0.25"
"10842","consecration",1,0.0123456790123457,"0.25"
"10843","consent",1,0.0308641975308642,"0.25"
"10844","consequence",1,0.0123456790123457,"0.25"
"10845","consequences",1,0.0246913580246914,"0.25"
"10846","consequent",1,0.0185185185185185,"0.25"
"10847","consequential",1,0,"0.25"
"10848","consequently",1,0.00617283950617284,"0.25"
"10849","conservation",1,0.0123456790123457,"0.25"
"10850","conservative",1,0.00617283950617284,"0.25"
"10851","conservator",1,0,"0.25"
"10852","conserve",1,0,"0.25"
"10853","conserving",1,0,"0.25"
"10854","consider",1,0.0185185185185185,"0.25"
"10855","considerable",1,0.00617283950617284,"0.25"
"10856","considerably",1,0,"0.25"
"10857","considerate",1,0,"0.25"
"10858","considerately",1,0,"0.25"
"10859","consideration",1,0.037037037037037,"0.25"
"10860","considerations",1,0.0123456790123457,"0.25"
"10861","considered",1,0.0185185185185185,"0.25"
"10862","considering",1,0,"0.25"
"10863","consist",1,0,"0.25"
"10864","consistency",1,0,"0.25"
"10865","consistent",1,0.0246913580246914,"0.25"
"10866","consistently",1,0,"0.25"
"10867","consisting",1,0,"0.25"
"10868","consists",1,0.0123456790123457,"0.25"
"10869","consolation",1,0.00617283950617284,"0.25"
"10870","consolatory",1,0.00617283950617284,"0.25"
"10871","console",1,0,"0.25"
"10872","consoled",1,0,"0.25"
"10873","consolidate",1,0,"0.25"
"10874","consolidated",1,0,"0.25"
"10875","consoling",1,0,"0.25"
"10876","consort",1,0,"0.25"
"10877","conspicuous",1,0.00617283950617284,"0.25"
"10878","conspicuously",1,0,"0.25"
"10879","conspiracies",1,0,"0.25"
"10880","constant",1,0.0308641975308642,"0.25"
"10881","constantly",1,0.00617283950617284,"0.25"
"10882","constants",1,0,"0.25"
"10883","constellation",1,0.00617283950617284,"0.25"
"10884","constituent",1,0,"0.25"
"10885","constituents",1,0.00617283950617284,"0.25"
"10886","constitute",1,0.00617283950617284,"0.25"
"10887","constituted",1,0,"0.25"
"10888","constituting",1,0,"0.25"
"10889","constitution",1,0.45679012345679,"0.5"
"10890","constitutional",1,0.0864197530864197,"0.25"
"10891","constitutionally",1,0.00617283950617284,"0.25"
"10892","constitutions",1,0.0123456790123457,"0.25"
"10893","constitutionsince",1,0,"0.25"
"10894","constrain",1,0,"0.25"
"10895","constrained",1,0,"0.25"
"10896","constraint",1,0,"0.25"
"10897","constricted",1,0,"0.25"
"10898","construct",1,0,"0.25"
"10899","constructed",1,0,"0.25"
"10900","constructing",1,0.0123456790123457,"0.25"
"10901","construction",1,0.0308641975308642,"0.25"
"10902","constructive",1,0,"0.25"
"10903","construe",1,0,"0.25"
"10904","construed",1,0.00617283950617284,"0.25"
"10905","consul",1,0,"0.25"
"10906","consult",1,0,"0.25"
"10907","consultations",1,0.0123456790123457,"0.25"
"10908","consulted",1,0,"0.25"
"10909","consulting",1,0,"0.25"
"10910","consume",1,0.00617283950617284,"0.25"
"10911","consumed",1,0.0123456790123457,"0.25"
"10912","consummate",1,0.0123456790123457,"0.25"
"10913","consummating",1,0,"0.25"
"10914","consummation",1,0.00617283950617284,"0.25"
"10915","consumption",1,0.0123456790123457,"0.25"
"10916","contacts",1,0.00617283950617284,"0.25"
"10917","contain",1,0,"0.25"
"10918","containing",1,0,"0.25"
"10919","contains",1,0.00617283950617284,"0.25"
"10920","contemplate",1,0.0308641975308642,"0.25"
"10921","contemplated",1,0,"0.25"
"10922","contemplating",1,0,"0.25"
"10923","contemplation",1,0.0123456790123457,"0.25"
"10924","contemplations",1,0.00617283950617284,"0.25"
"10925","contempt",1,0,"0.25"
"10926","contend",1,0.00617283950617284,"0.25"
"10927","contended",1,0,"0.25"
"10928","contending",1,0,"0.25"
"10929","content",1,0,"0.25"
"10930","contented",1,0.00617283950617284,"0.25"
"10931","contention",1,0,"0.25"
"10932","contentions",1,0.0123456790123457,"0.25"
"10933","contentious",1,0.00617283950617284,"0.25"
"10934","contentment",1,0.0123456790123457,"0.25"
"10935","contest",1,0.0123456790123457,"0.25"
"10936","contests",1,0,"0.25"
"10937","contiguous",1,0.00617283950617284,"0.25"
"10938","continent",1,0.0246913580246914,"0.25"
"10939","continents",1,0.00617283950617284,"0.25"
"10940","continentsmankind",1,0.00617283950617284,"0.25"
"10941","continentu",1,0,"0.25"
"10942","contingency",1,0.00617283950617284,"0.25"
"10943","continually",1,0.00617283950617284,"0.25"
"10944","continuance",1,0.0123456790123457,"0.25"
"10945","continuation",1,0.0123456790123457,"0.25"
"10946","continue",1,0.0864197530864197,"0.25"
"10947","continued",1,0.037037037037037,"0.25"
"10948","continues",1,0.00617283950617284,"0.25"
"10949","continuing",1,0.0123456790123457,"0.25"
"10950","continuity",1,0.00617283950617284,"0.25"
"10951","continuum",1,0,"0.25"
"10952","contour",1,0,"0.25"
"10953","contract",1,0.0123456790123457,"0.25"
"10954","contracted",1,0.0185185185185185,"0.25"
"10955","contracting",1,0.00617283950617284,"0.25"
"10956","contraction",1,0,"0.25"
"10957","contracts",1,0.00617283950617284,"0.25"
"10958","contradistinction",1,0,"0.25"
"10959","contrary",1,0.0185185185185185,"0.25"
"10960","contrast",1,0.00617283950617284,"0.25"
"10961","contrasts",1,0.00617283950617284,"0.25"
"10962","contribute",1,0.0123456790123457,"0.25"
"10963","contributed",1,0.0123456790123457,"0.25"
"10964","contribution",1,0.0246913580246914,"0.25"
"10965","contributions",1,0.0123456790123457,"0.25"
"10966","contributory",1,0,"0.25"
"10967","contriving",1,0.00617283950617284,"0.25"
"10968","control",1,0.0555555555555556,"0.25"
"10969","controlled",1,0,"0.25"
"10970","controlling",1,0,"0.25"
"10971","controls",1,0,"0.25"
"10972","controversies",1,0.0308641975308642,"0.25"
"10973","controversy",1,0,"0.25"
"10974","convene",1,0,"0.25"
"10975","convenience",1,0.0308641975308642,"0.25"
"10976","convenient",1,0.00617283950617284,"0.25"
"10977","convening",1,0,"0.25"
"10978","convention",1,0,"0.25"
"10979","conventional",1,0.00617283950617284,"0.25"
"10980","conventions",1,0,"0.25"
"10981","converging",1,0,"0.25"
"10982","conversion",1,0,"0.25"
"10983","convert",1,0,"0.25"
"10984","convertible",1,0,"0.25"
"10985","convey",1,0.00617283950617284,"0.25"
"10986","conviction",1,0.0185185185185185,"0.25"
"10987","convictions",1,0.0123456790123457,"0.25"
"10988","convinced",1,0.0246913580246914,"0.25"
"10989","convinces",1,0,"0.25"
"10990","convulsed",1,0,"0.25"
"10991","convulsions",1,0.00617283950617284,"0.25"
"10992","cook",1,0,"0.25"
"10993","cool",1,0.00617283950617284,"0.25"
"10994","coolidge",1,0,"0.25"
"10995","cooperate",1,0.00617283950617284,"0.25"
"10996","cooperating",1,0,"0.25"
"10997","cooperation",1,0.0308641975308642,"0.25"
"10998","cooperative",1,0,"0.25"
"10999","coordinate",1,0.00617283950617284,"0.25"
"11000","copartnership",1,0,"0.25"
"11001","cope",1,0,"0.25"
"11002","cordial",1,0,"0.25"
"11003","cordially",1,0,"0.25"
"11004","core",1,0.0123456790123457,"0.25"
"11005","corn",1,0,"0.25"
"11006","corner",1,0.00617283950617284,"0.25"
"11007","corners",1,0,"0.25"
"11008","corporation",1,0.00617283950617284,"0.25"
"11009","corporations",1,0.0185185185185185,"0.25"
"11010","corpus",1,0.00617283950617284,"0.25"
"11011","correct",1,0.0308641975308642,"0.25"
"11012","corrected",1,0.0123456790123457,"0.25"
"11013","correction",1,0.00617283950617284,"0.25"
"11014","corrective",1,0.0123456790123457,"0.25"
"11015","correctives",1,0,"0.25"
"11016","correctly",1,0,"0.25"
"11017","corresponded",1,0,"0.25"
"11018","correspondent",1,0,"0.25"
"11019","corresponding",1,0.0123456790123457,"0.25"
"11020","corroded",1,0,"0.25"
"11021","corrupt",1,0,"0.25"
"11022","corrupted",1,0.00617283950617284,"0.25"
"11023","corrupting",1,0,"0.25"
"11024","corruption",1,0.0185185185185185,"0.25"
"11025","cortes",1,0,"0.25"
"11026","cosmopolitan",1,0,"0.25"
"11027","cosmos",1,0,"0.25"
"11028","cost",1,0.0308641975308642,"0.25"
"11029","costly",1,0,"0.25"
"11030","costreform",1,0,"0.25"
"11031","costs",1,0.0123456790123457,"0.25"
"11032","costu",1,0,"0.25"
"11033","cotton",1,0.0123456790123457,"0.25"
"11034","cottonproducing",1,0.00617283950617284,"0.25"
"11035","cottons",1,0,"0.25"
"11036","councils",1,0.0123456790123457,"0.25"
"11037","counsel",1,0.0308641975308642,"0.25"
"11038","counsels",1,0.00617283950617284,"0.25"
"11039","count",1,0.0123456790123457,"0.25"
"11040","counted",1,0.0123456790123457,"0.25"
"11041","countenance",1,0.00617283950617284,"0.25"
"11042","counter",1,0.0123456790123457,"0.25"
"11043","counteract",1,0,"0.25"
"11044","counteracted",1,0,"0.25"
"11045","counteraction",1,0.00617283950617284,"0.25"
"11046","counterfeit",1,0,"0.25"
"11047","counties",1,0,"0.25"
"11048","counting",1,0,"0.25"
"11049","countless",1,0,"0.25"
"11050","countries",1,0.0555555555555556,"0.25"
"11051","country",1,0.493827160493827,"0.5"
"11052","countrymen",1,0.0555555555555556,"0.25"
"11053","countrymenu",1,0,"0.25"
"11054","countrys",1,0.0123456790123457,"0.25"
"11055","countryside",1,0,"0.25"
"11056","county",1,0,"0.25"
"11057","courage",1,0.0740740740740741,"0.25"
"11058","courageous",1,0,"0.25"
"11059","courageously",1,0.0123456790123457,"0.25"
"11060","courier",1,0,"0.25"
"11061","course",1,0.0740740740740741,"0.25"
"11062","courses",1,0,"0.25"
"11063","court",1,0.0308641975308642,"0.25"
"11064","courtesy",1,0,"0.25"
"11065","courts",1,0.0185185185185185,"0.25"
"11066","covenant",1,0.0185185185185185,"0.25"
"11067","covenants",1,0.0185185185185185,"0.25"
"11068","cover",1,0,"0.25"
"11069","covered",1,0.0123456790123457,"0.25"
"11070","covering",1,0.00617283950617284,"0.25"
"11071","covers",1,0.0123456790123457,"0.25"
"11072","covet",1,0.00617283950617284,"0.25"
"11073","cradle",1,0.00617283950617284,"0.25"
"11074","craft",1,0,"0.25"
"11075","crafty",1,0.00617283950617284,"0.25"
"11076","crave",1,0.0123456790123457,"0.25"
"11077","craving",1,0,"0.25"
"11078","create",1,0.0308641975308642,"0.25"
"11079","created",1,0.0308641975308642,"0.25"
"11080","creates",1,0,"0.25"
"11081","creating",1,0.00617283950617284,"0.25"
"11082","creation",1,0.00617283950617284,"0.25"
"11083","creative",1,0.00617283950617284,"0.25"
"11084","creativity",1,0,"0.25"
"11085","creator",1,0.00617283950617284,"0.25"
"11086","credit",1,0.0493827160493827,"0.25"
"11087","creditable",1,0.00617283950617284,"0.25"
"11088","creditors",1,0,"0.25"
"11089","credits",1,0.00617283950617284,"0.25"
"11090","creed",1,0.0123456790123457,"0.25"
"11091","creeds",1,0.00617283950617284,"0.25"
"11092","creep",1,0,"0.25"
"11093","crime",1,0.0123456790123457,"0.25"
"11094","crimes",1,0,"0.25"
"11095","criminal",1,0.0123456790123457,"0.25"
"11096","criminality",1,0,"0.25"
"11097","criminals",1,0,"0.25"
"11098","cripple",1,0,"0.25"
"11099","crippling",1,0,"0.25"
"11100","crises",1,0,"0.25"
"11101","crisis",1,0.0185185185185185,"0.25"
"11102","crisisubroad",1,0,"0.25"
"11103","critical",1,0,"0.25"
"11104","critically",1,0,"0.25"
"11105","criticism",1,0.00617283950617284,"0.25"
"11106","croix",1,0,"0.25"
"11107","cromwell",1,0,"0.25"
"11108","crop",1,0,"0.25"
"11109","crops",1,0.00617283950617284,"0.25"
"11110","cross",1,0.0246913580246914,"0.25"
"11111","crosses",1,0.0123456790123457,"0.25"
"11112","crowded",1,0.00617283950617284,"0.25"
"11113","crowds",1,0,"0.25"
"11114","crown",1,0.0123456790123457,"0.25"
"11115","crowned",1,0.00617283950617284,"0.25"
"11116","crucial",1,0,"0.25"
"11117","crude",1,0,"0.25"
"11118","cruel",1,0,"0.25"
"11119","cruelty",1,0.00617283950617284,"0.25"
"11120","cruising",1,0,"0.25"
"11121","crumble",1,0,"0.25"
"11122","crush",1,0,"0.25"
"11123","crushes",1,0.00617283950617284,"0.25"
"11124","crushing",1,0.00617283950617284,"0.25"
"11125","cuba",1,0,"0.25"
"11126","cuban",1,0,"0.25"
"11127","cubans",1,0,"0.25"
"11128","culpable",1,0.00617283950617284,"0.25"
"11129","culprits",1,0,"0.25"
"11130","cultivate",1,0.0185185185185185,"0.25"
"11131","cultivated",1,0.0123456790123457,"0.25"
"11132","cultivation",1,0,"0.25"
"11133","cultivator",1,0,"0.25"
"11134","cultural",1,0.00617283950617284,"0.25"
"11135","culture",1,0.00617283950617284,"0.25"
"11136","cultures",1,0,"0.25"
"11137","cupidity",1,0,"0.25"
"11138","curb",1,0.00617283950617284,"0.25"
"11139","cure",1,0.00617283950617284,"0.25"
"11140","cured",1,0,"0.25"
"11141","cures",1,0,"0.25"
"11142","curiosity",1,0,"0.25"
"11143","currency",1,0.0246913580246914,"0.25"
"11144","currencyamongst",1,0,"0.25"
"11145","current",1,0.0185185185185185,"0.25"
"11146","currents",1,0,"0.25"
"11147","curse",1,0,"0.25"
"11148","curtailment",1,0,"0.25"
"11149","curtii",1,0,"0.25"
"11150","custody",1,0,"0.25"
"11151","custom",1,0.00617283950617284,"0.25"
"11152","customary",1,0,"0.25"
"11153","customs",1,0.00617283950617284,"0.25"
"11154","cuts",1,0,"0.25"
"11155","cutting",1,0,"0.25"
"11156","cycle",1,0.00617283950617284,"0.25"
"11157","cynicism",1,0,"0.25"
"11158","cynics",1,0,"0.25"
"11159","daily",1,0,"0.25"
"11160","dakota",1,0.00617283950617284,"0.25"
"11161","dakotas",1,0.00617283950617284,"0.25"
"11162","damage",1,0,"0.25"
"11163","dams",1,0,"0.25"
"11164","danger",1,0.0864197530864197,"0.25"
"11165","dangerous",1,0.0123456790123457,"0.25"
"11166","dangerously",1,0.00617283950617284,"0.25"
"11167","dangers",1,0.0308641975308642,"0.25"
"11168","dare",1,0.00617283950617284,"0.25"
"11169","dared",1,0.00617283950617284,"0.25"
"11170","dares",1,0,"0.25"
"11171","daring",1,0.00617283950617284,"0.25"
"11172","dark",1,0.00617283950617284,"0.25"
"11173","darkened",1,0.0123456790123457,"0.25"
"11174","darkest",1,0,"0.25"
"11175","darkness",1,0.00617283950617284,"0.25"
"11176","data",1,0,"0.25"
"11177","date",1,0,"0.25"
"11178","daughters",1,0,"0.25"
"11179","david",1,0.00617283950617284,"0.25"
"11180","dawn",1,0,"0.25"
"11181","dawning",1,0,"0.25"
"11182","days",1,0.0308641975308642,"0.25"
"11183","daytoday",1,0,"0.25"
"11184","dead",1,0.00617283950617284,"0.25"
"11185","deadlock",1,0,"0.25"
"11186","deadly",1,0,"0.25"
"11187","deaf",1,0.00617283950617284,"0.25"
"11188","deal",1,0.0308641975308642,"0.25"
"11189","dealing",1,0,"0.25"
"11190","dealings",1,0.00617283950617284,"0.25"
"11191","dealt",1,0,"0.25"
"11192","dear",1,0.0123456790123457,"0.25"
"11193","dearer",1,0,"0.25"
"11194","dearest",1,0,"0.25"
"11195","death",1,0.00617283950617284,"0.25"
"11196","deathless",1,0,"0.25"
"11197","deaths",1,0,"0.25"
"11198","debased",1,0,"0.25"
"11199","debasement",1,0,"0.25"
"11200","debate",1,0.00617283950617284,"0.25"
"11201","debates",1,0,"0.25"
"11202","debauched",1,0,"0.25"
"11203","debt",1,0.0679012345679012,"0.25"
"11204","debtor",1,0.00617283950617284,"0.25"
"11205","debtpaying",1,0.00617283950617284,"0.25"
"11206","debts",1,0.0493827160493827,"0.25"
"11207","decade",1,0,"0.25"
"11208","decadent",1,0,"0.25"
"11209","decades",1,0.0185185185185185,"0.25"
"11210","decay",1,0.00617283950617284,"0.25"
"11211","decayed",1,0.00617283950617284,"0.25"
"11212","deceit",1,0,"0.25"
"11213","deceive",1,0,"0.25"
"11214","deceived",1,0,"0.25"
"11215","december",1,0,"0.25"
"11216","decencies",1,0,"0.25"
"11217","decency",1,0,"0.25"
"11218","decent",1,0.00617283950617284,"0.25"
"11219","decide",1,0.0185185185185185,"0.25"
"11220","decided",1,0.0123456790123457,"0.25"
"11221","decides",1,0,"0.25"
"11222","deciding",1,0,"0.25"
"11223","decii",1,0,"0.25"
"11224","decision",1,0.0246913580246914,"0.25"
"11225","decisions",1,0.0246913580246914,"0.25"
"11226","decisive",1,0.0123456790123457,"0.25"
"11227","decisively",1,0,"0.25"
"11228","declaration",1,0.0246913580246914,"0.25"
"11229","declarations",1,0,"0.25"
"11230","declare",1,0.0185185185185185,"0.25"
"11231","declared",1,0.0308641975308642,"0.25"
"11232","declares",1,0.00617283950617284,"0.25"
"11233","declaring",1,0,"0.25"
"11234","decline",1,0.00617283950617284,"0.25"
"11235","declining",1,0,"0.25"
"11236","decoding",1,0,"0.25"
"11237","decoration",1,0,"0.25"
"11238","decrease",1,0,"0.25"
"11239","decreased",1,0,"0.25"
"11240","decreasing",1,0,"0.25"
"11241","decree",1,0.0123456790123457,"0.25"
"11242","decreed",1,0,"0.25"
"11243","decrees",1,0,"0.25"
"11244","decreesstrong",1,0,"0.25"
"11245","dedicate",1,0,"0.25"
"11246","dedicated",1,0.00617283950617284,"0.25"
"11247","dedication",1,0,"0.25"
"11248","deed",1,0,"0.25"
"11249","deeds",1,0.00617283950617284,"0.25"
"11250","deem",1,0.00617283950617284,"0.25"
"11251","deemed",1,0.00617283950617284,"0.25"
"11252","deems",1,0,"0.25"
"11253","deep",1,0.0308641975308642,"0.25"
"11254","deepen",1,0,"0.25"
"11255","deepened",1,0,"0.25"
"11256","deepening",1,0,"0.25"
"11257","deeper",1,0,"0.25"
"11258","deepest",1,0.00617283950617284,"0.25"
"11259","deeply",1,0.0246913580246914,"0.25"
"11260","defamation",1,0.0123456790123457,"0.25"
"11261","defamatory",1,0.00617283950617284,"0.25"
"11262","defaulters",1,0,"0.25"
"11263","defaulting",1,0.00617283950617284,"0.25"
"11264","defeat",1,0.0123456790123457,"0.25"
"11265","defeated",1,0,"0.25"
"11266","defeating",1,0,"0.25"
"11267","defeatism",1,0,"0.25"
"11268","defect",1,0.00617283950617284,"0.25"
"11269","defective",1,0.00617283950617284,"0.25"
"11270","defects",1,0,"0.25"
"11271","defend",1,0.037037037037037,"0.25"
"11272","defended",1,0.00617283950617284,"0.25"
"11273","defender",1,0,"0.25"
"11274","defenders",1,0,"0.25"
"11275","defending",1,0,"0.25"
"11276","defense",1,0.0925925925925926,"0.25"
"11277","defenseevery",1,0,"0.25"
"11278","defenseless",1,0,"0.25"
"11279","defenses",1,0.00617283950617284,"0.25"
"11280","defensive",1,0.00617283950617284,"0.25"
"11281","defer",1,0,"0.25"
"11282","deference",1,0,"0.25"
"11283","deferred",1,0.00617283950617284,"0.25"
"11284","deficiencies",1,0,"0.25"
"11285","deficiency",1,0,"0.25"
"11286","deficit",1,0.0185185185185185,"0.25"
"11287","deficits",1,0.00617283950617284,"0.25"
"11288","defied",1,0,"0.25"
"11289","defies",1,0,"0.25"
"11290","define",1,0,"0.25"
"11291","defined",1,0,"0.25"
"11292","defines",1,0,"0.25"
"11293","defining",1,0,"0.25"
"11294","definite",1,0.0246913580246914,"0.25"
"11295","definitely",1,0.00617283950617284,"0.25"
"11296","definition",1,0.0123456790123457,"0.25"
"11297","definitions",1,0,"0.25"
"11298","defray",1,0.00617283950617284,"0.25"
"11299","defrayed",1,0,"0.25"
"11300","defy",1,0,"0.25"
"11301","degenerate",1,0,"0.25"
"11302","degeneration",1,0,"0.25"
"11303","degradation",1,0,"0.25"
"11304","degradations",1,0.00617283950617284,"0.25"
"11305","degrades",1,0,"0.25"
"11306","degrading",1,0,"0.25"
"11307","degree",1,0.0493827160493827,"0.25"
"11308","degrees",1,0.00617283950617284,"0.25"
"11309","delano",1,0,"0.25"
"11310","delay",1,0.0123456790123457,"0.25"
"11311","delayed",1,0.0123456790123457,"0.25"
"11312","delays",1,0.00617283950617284,"0.25"
"11313","delegated",1,0.0246913580246914,"0.25"
"11314","delegation",1,0,"0.25"
"11315","deliberate",1,0.0185185185185185,"0.25"
"11316","deliberately",1,0,"0.25"
"11317","deliberating",1,0,"0.25"
"11318","deliberation",1,0.00617283950617284,"0.25"
"11319","deliberations",1,0,"0.25"
"11320","delicacy",1,0,"0.25"
"11321","delicate",1,0,"0.25"
"11322","delicious",1,0,"0.25"
"11323","delight",1,0,"0.25"
"11324","delights",1,0.00617283950617284,"0.25"
"11325","delineated",1,0,"0.25"
"11326","delinquency",1,0.00617283950617284,"0.25"
"11327","delinquent",1,0,"0.25"
"11328","delirium",1,0.00617283950617284,"0.25"
"11329","deliver",1,0,"0.25"
"11330","deliverance",1,0.0123456790123457,"0.25"
"11331","delivered",1,0,"0.25"
"11332","delivering",1,0,"0.25"
"11333","delivery",1,0,"0.25"
"11334","deluge",1,0,"0.25"
"11335","delusion",1,0,"0.25"
"11336","delusions",1,0,"0.25"
"11337","delusive",1,0,"0.25"
"11338","demagogue",1,0,"0.25"
"11339","demand",1,0.0493827160493827,"0.25"
"11340","demanded",1,0.0123456790123457,"0.25"
"11341","demanding",1,0.00617283950617284,"0.25"
"11342","demands",1,0.037037037037037,"0.25"
"11343","demilitarize",1,0.00617283950617284,"0.25"
"11344","democracies",1,0.00617283950617284,"0.25"
"11345","democracy",1,0.0308641975308642,"0.25"
"11346","democracys",1,0,"0.25"
"11347","democracytoday",1,0,"0.25"
"11348","democracyu",1,0,"0.25"
"11349","democracyuwell",1,0.00617283950617284,"0.25"
"11350","democrat",1,0,"0.25"
"11351","democratic",1,0,"0.25"
"11352","democrats",1,0.00617283950617284,"0.25"
"11353","demolish",1,0,"0.25"
"11354","demonstrate",1,0,"0.25"
"11355","demonstrated",1,0.00617283950617284,"0.25"
"11356","demonstration",1,0.00617283950617284,"0.25"
"11357","demonstrations",1,0,"0.25"
"11358","demoralization",1,0,"0.25"
"11359","demoralizes",1,0.00617283950617284,"0.25"
"11360","demoralizing",1,0.0123456790123457,"0.25"
"11361","denial",1,0,"0.25"
"11362","denied",1,0.0185185185185185,"0.25"
"11363","denies",1,0.00617283950617284,"0.25"
"11364","denominations",1,0,"0.25"
"11365","denounce",1,0,"0.25"
"11366","denounced",1,0,"0.25"
"11367","dense",1,0,"0.25"
"11368","densely",1,0,"0.25"
"11369","deny",1,0.0308641975308642,"0.25"
"11370","denying",1,0,"0.25"
"11371","depart",1,0.0123456790123457,"0.25"
"11372","departed",1,0.00617283950617284,"0.25"
"11373","department",1,0.0308641975308642,"0.25"
"11374","departments",1,0.037037037037037,"0.25"
"11375","departure",1,0.0185185185185185,"0.25"
"11376","depend",1,0.0185185185185185,"0.25"
"11377","dependable",1,0.0123456790123457,"0.25"
"11378","depended",1,0.00617283950617284,"0.25"
"11379","dependence",1,0,"0.25"
"11380","dependencemakes",1,0,"0.25"
"11381","dependencies",1,0.00617283950617284,"0.25"
"11382","dependency",1,0.0123456790123457,"0.25"
"11383","dependent",1,0.00617283950617284,"0.25"
"11384","depending",1,0,"0.25"
"11385","depends",1,0.00617283950617284,"0.25"
"11386","dependshonesty",1,0,"0.25"
"11387","depletion",1,0,"0.25"
"11388","deplorable",1,0,"0.25"
"11389","deplorably",1,0,"0.25"
"11390","deplore",1,0,"0.25"
"11391","deplored",1,0.00617283950617284,"0.25"
"11392","depositaries",1,0,"0.25"
"11393","deposits",1,0,"0.25"
"11394","deprecated",1,0,"0.25"
"11395","depreciation",1,0,"0.25"
"11396","depressed",1,0,"0.25"
"11397","depression",1,0,"0.25"
"11398","deprivation",1,0,"0.25"
"11399","deprive",1,0,"0.25"
"11400","deprived",1,0,"0.25"
"11401","depth",1,0,"0.25"
"11402","depths",1,0.00617283950617284,"0.25"
